Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
S,JP,2013,WCPFC,6360,1x1,MON,1883,352,5x5,MON,1,4335,10x20,MON,1,171
S,JP,2014,WCPFC,6876,1x1,MON,1830,482,5x5,MON,1,3199,10x20,MON,1,7
S,JP,2015,WCPFC,7475,1x1,MON,1037,957,5x5,MON,1,2781,...,...,...,0
S,JP,2016,WCPFC,6096,1x1,MON,1654,793,5x5,MON,1,3266,...,...,...,0
S,JP,2017,WCPFC,4858,1x1,MON,1636,812,5x5,MON,1,2493,...,...,...,0
S,JP,2018,WCPFC,6773,1x1,MON,913,884,5x5,MON,1,3839,...,...,...,0
S,JP,2019,WCPFC,3346,1x1,MON,684,723,5x5,MON,1,1821,...,...,...,0
S,JP,2020,WCPFC,4425,1x1,MON,892,589,5x5,MON,1,826,...,...,...,0
S,JP,2022,WCPFC,3857,1x1,MON,859,144,5x5,MON,1,329,...,...,...,0
S,JP,2023,WCPFC,3685,1x1,MON,714,183,5x5,MON,1,553,...,...,...,0
S,KI,2000,WCPFC,191,1x1,MON,94,33,5x5,MON,1,13,...,...,...,0
S,KI,2002,WCPFC,242,1x1,MON,85,49,5x5,MON,1,12,...,...,...,0
S,KI,2003,WCPFC,259,1x1,MON,84,63,5x5,MON,1,82,...,...,...,0
S,KI,2004,WCPFC,251,1x1,MON,79,81,5x5,MON,1,42,...,...,...,0
S,KI,2006,WCPFC,210,1x1,MON,65,64,5x5,MON,1,179,...,...,...,0
S,KI,2007,WCPFC,153,1x1,MON,83,61,5x5,MON,1,17,...,...,...,0
S,KI,2008,WCPFC,285,1x1,MON,107,73,5x5,MON,1,58,...,...,...,0
S,KI,2009,WCPFC,1673,1x1,MON,234,176,10x20,MON,1,601,5x5,MON,1,286
S,KI,2010,WCPFC,2193,1x1,MON,223,211,5x5,MON,1,2019,10x20,MON,1,475
S,KI,2011,WCPFC,4927,1x1,MON,333,305,5x5,MON,1,2115,10x20,MON,1,837
S,KI,2012,WCPFC,1740,1x1,MON,455,127,5x5,MON,1,1110,10x20,MON,1,405
S,KI,2013,WCPFC,3274,1x1,MON,524,283,5x5,MON,1,1135,10x20,MON,1,344
S,KI,2014,WCPFC,5156,1x1,MON,672,340,5x5,MON,1,3603,10x20,MON,1,53
S,KI,2015,WCPFC,3209,1x1,MON,803,352,5x5,MON,1,3251,...,...,...,0
S,KI,2016,WCPFC,9319,1x1,MON,1229,494,5x5,MON,1,5025,...,...,...,0
S,KI,2017,WCPFC,7514,1x1,MON,1359,705,5x5,MON,1,3969,...,...,...,0
S,KI,2018,WCPFC,11482,1x1,MON,1481,1208,5x5,MON,1,8295,...,...,...,0
S,KI,2019,WCPFC,7054,1x1,MON,1427,968,5x5,MON,1,4743,...,...,...,0
S,KI,2020,WCPFC,11017,1x1,MON,1319,710,5x5,MON,1,2716,...,...,...,0
S,KI,2022,WCPFC,7935,1x1,MON,1736,522,5x5,MON,1,57,...,...,...,0
S,KI,2023,WCPFC,9872,1x1,MON,1729,558,5x5,MON,1,3527,...,...,...,0
S,KR,1993,WCPFC,7175,1x1,MON,2640,0,5x5,MON,1,510,10x20,MON,1,154
S,KR,1994,WCPFC,9583,1x1,MON,3014,0,5x5,MON,1,1889,...,...,...,0
S,KR,1995,WCPFC,6318,1x1,MON,2009,1,5x5,MON,1,118,...,...,...,0
S,KR,1996,WCPFC,4105,1x1,MON,1031,1,5x5,MON,1,330,...,...,...,0
S,KR,1997,WCPFC,7007,1x1,MON,1044,1,5x5,MON,1,342,10x20,MON,1,12
S,KR,1998,WCPFC,6316,1x1,MON,1223,9,5x5,MON,1,243,...,...,...,0
S,KR,1999,WCPFC,5166,1x1,MON,1371,5,5x5,MON,1,300,...,...,...,0
S,KR,2000,WCPFC,3820,1x1,MON,1085,3,5x5,MON,1,232,10x20,MON,1,18
S,KR,2001,WCPFC,3356,1x1,MON,1142,6,5x5,MON,1,91,10x20,MON,1,61
S,KR,2002,WCPFC,5488,1x1,MON,1585,20,10x20,MON,1,154,5x5,MON,1,55
S,KR,2003,WCPFC,4336,1x1,MON,1141,18,5x5,MON,1,79,10x20,MON,1,6
S,KR,2004,WCPFC,6140,1x1,MON,1619,19,5x5,MON,1,495,10x20,MON,1,26
S,KR,2005,WCPFC,3994,1x1,MON,1312,12,5x5,MON,1,184,10x20,MON,1,2
S,KR,2006,WCPFC,7078,1x1,MON,1698,20,5x5,MON,1,691,10x20,MON,1,333
S,KR,2007,WCPFC,7207,1x1,MON,1947,17,10x20,MON,1,749,5x5,MON,1,289
S,KR,2008,WCPFC,6577,1x1,MON,1791,133,5x5,MON,1,1326,10x20,MON,1,299
S,KR,2009,WCPFC,7893,1x1,MON,1832,525,10x20,MON,1,1323,5x5,MON,1,588
S,KR,2010,WCPFC,9252,1x1,MON,1218,474,5x5,MON,1,5757,10x20,MON,1,471
S,KR,2011,WCPFC,8409,1x1,MON,1333,614,5x5,MON,1,4614,10x20,MON,1,1004
S,KR,2012,WCPFC,4378,1x1,MON,1075,309,5x5,MON,1,2388,10x20,MON,1,246
S,KR,2013,WCPFC,6598,1x1,MON,1245,390,5x5,MON,1,4751,10x20,MON,1,208
S,KR,2014,WCPFC,4939,1x1,MON,1205,370,5x5,MON,1,3056,10x20,MON,1,81
S,KR,2015,WCPFC,6054,1x1,MON,1142,478,5x5,MON,1,4110,...,...,...,0
S,KR,2016,WCPFC,7899,1x1,MON,1280,791,5x5,MON,1,4188,...,...,...,0
S,KR,2017,WCPFC,6575,1x1,MON,1576,950,5x5,MON,1,4336,...,...,...,0
S,KR,2018,WCPFC,10064,1x1,MON,1649,1348,5x5,MON,1,6149,...,...,...,0
S,KR,2019,WCPFC,5008,1x1,MON,1365,1145,5x5,MON,1,3296,...,...,...,0
S,KR,2020,WCPFC,6837,1x1,MON,1389,1247,5x5,MON,1,1965,...,...,...,0
S,KR,2022,WCPFC,4761,1x1,MON,1293,514,5x5,MON,1,99,...,...,...,0
S,KR,2023,WCPFC,5389,1x1,MON,958,696,5x5,MON,1,452,...,...,...,0
S,MH,2001,WCPFC,2075,1x1,MON,540,4,5x5,MON,1,199,...,...,...,0
S,MH,2002,WCPFC,2423,1x1,MON,407,6,5x5,MON,1,14,...,...,...,0
S,MH,2003,WCPFC,2968,1x1,MON,539,0,5x5,MON,1,395,10x20,MON,1,224
S,MH,2004,WCPFC,4717,1x1,MON,616,166,5x5,MON,1,1980,10x20,MON,1,41
S,MH,2005,WCPFC,5697,1x1,MON,530,176,5x5,MON,1,944,10x20,MON,1,177
S,MH,2006,WCPFC,3844,1x1,MON,454,204,5x5,MON,1,2618,10x20,MON,1,122
S,MH,2007,WCPFC,5087,1x1,MON,515,219,5x5,MON,1,2472,10x20,MON,1,238
S,MH,2008,WCPFC,2146,1x1,MON,403,118,5x5,MON,1,765,10x20,MON,1,602
S,MH,2009,WCPFC,3593,1x1,MON,449,170,5x5,MON,1,1277,10x20,MON,1,670
S,MH,2010,WCPFC,3900,1x1,MON,507,154,5x5,MON,1,2041,...,...,...,0
S,MH,2011,WCPFC,10618,1x1,MON,768,214,5x5,MON,1,3558,...,...,...,0
S,MH,2012,WCPFC,5161,1x1,MON,776,169,5x5,MON,1,2724,10x20,MON,1,351
S,MH,2013,WCPFC,5518,1x1,MON,593,238,5x5,MON,1,3490,...,...,...,0
S,MH,2014,WCPFC,4304,1x1,MON,654,503,5x5,MON,1,3615,10x20,MON,1,84
S,MH,2015,WCPFC,2231,1x1,MON,465,251,5x5,MON,1,1794,10x20,MON,1,9
S,MH,2016,WCPFC,2211,1x1,MON,451,196,5x5,MON,1,2136,...,...,...,0
S,MH,2017,WCPFC,4942,1x1,MON,711,278,5x5,MON,1,3305,...,...,...,0
S,MH,2018,WCPFC,3553,1x1,MON,646,268,5x5,MON,1,2449,...,...,...,0
S,MH,2019,WCPFC,2710,1x1,MON,628,228,5x5,MON,1,1928,...,...,...,0
S,MH,2020,WCPFC,3797,1x1,MON,665,238,5x5,MON,1,519,...,...,...,0
S,MH,2022,WCPFC,4136,1x1,MON,1009,104,5x5,MON,1,82,...,...,...,0
S,MH,2023,WCPFC,2703,1x1,MON,728,196,5x5,MON,1,1703,...,...,...,0
S,MX,1975,WCPFC,0,...,...,0,0,5x5,MON,1,40,...,...,...,0
S,MX,1976,WCPFC,0,...,...,0,0,5x5,MON,1,210,...,...,...,0
S,MX,1977,WCPFC,0,...,...,0,0,5x5,MON,1,216,...,...,...,0
S,MX,1978,WCPFC,0,...,...,0,0,5x5,MON,1,23,...,...,...,0
S,MX,1980,WCPFC,0,...,...,0,0,5x5,MON,1,236,...,...,...,0
S,MX,1981,WCPFC,0,...,...,0,0,5x5,MON,1,119,...,...,...,0
S,MX,1982,WCPFC,0,...,...,0,0,5x5,MON,1,100,...,...,...,0
S,MX,1983,WCPFC,0,1x1,MON,2,0,5x5,MON,1,50,...,...,...,0
S,MX,1984,WCPFC,0,1x1,MON,89,0,5x5,MON,1,141,...,...,...,0
S,MX,1985,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,MX,1987,WCPFC,0,...,...,0,0,5x5,MON,1,31,...,...,...,0
S,MX,1988,WCPFC,0,...,...,0,0,5x5,MON,1,24,...,...,...,0
S,MX,1989,WCPFC,0,...,...,0,0,5x5,MON,1,14,...,...,...,0
S,MX,1990,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,MX,1991,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,MX,1992,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,MX,1993,WCPFC,0,...,...,0,0,5x5,MON,1,100,...,...,...,0
S,MX,1994,WCPFC,0,...,...,0,0,5x5,MON,1,178,...,...,...,0
S,MX,1995,WCPFC,0,...,...,0,0,5x5,MON,1,478,...,...,...,0
S,MX,1996,WCPFC,0,...,...,0,0,5x5,MON,1,400,...,...,...,0
S,MX,1997,WCPFC,0,...,...,0,0,5x5,MON,1,200,...,...,...,0
S,MX,1998,WCPFC,0,...,...,0,0,5x5,MON,1,465,...,...,...,0
S,MX,1999,WCPFC,0,...,...,0,0,5x5,MON,1,217,...,...,...,0
S,MX,2000,WCPFC,0,...,...,0,0,5x5,MON,1,125,...,...,...,0
S,MX,2001,WCPFC,0,...,...,0,0,5x5,MON,1,57,...,...,...,0
S,MX,2002,WCPFC,0,...,...,0,0,5x5,MON,1,34,...,...,...,0
S,MX,2003,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,MX,2008,WCPFC,0,...,...,0,0,5x5,MON,1,356,...,...,...,0
S,MX,2009,WCPFC,0,...,...,0,0,5x5,MON,1,418,...,...,...,0
S,MX,2010,WCPFC,0,...,...,0,0,5x5,MON,1,12,...,...,...,0
S,MX,2011,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,MX,2012,WCPFC,0,...,...,0,0,5x5,MON,1,70,...,...,...,0
S,NR,2018,WCPFC,152,1x1,MON,57,26,5x5,MON,1,85,...,...,...,0
S,NR,2019,WCPFC,440,1x1,MON,170,66,5x5,MON,1,344,...,...,...,0
S,NR,2020,WCPFC,3444,1x1,MON,871,424,5x5,MON,1,1128,...,...,...,0
S,NR,2022,WCPFC,3438,1x1,MON,1010,683,5x5,MON,1,68,...,...,...,0
S,NR,2023,WCPFC,3573,1x1,MON,681,512,5x5,MON,1,1616,...,...,...,0
S,NZ,1993,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,NZ,1994,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,NZ,1995,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,NZ,2001,WCPFC,590,1x1,MON,114,0,10x20,MON,1,105,...,...,...,0
S,NZ,2003,WCPFC,1537,1x1,MON,358,1,10x20,MON,1,30,...,...,...,0
S,NZ,2004,WCPFC,1526,1x1,MON,245,0,5x5,MON,1,284,...,...,...,0
S,NZ,2005,WCPFC,756,1x1,MON,196,15,10x20,MON,1,98,5x5,MON,1,11
S,NZ,2006,WCPFC,1804,1x1,MON,363,131,5x5,MON,1,362,...,...,...,0
S,NZ,2007,WCPFC,2002,1x1,MON,336,48,10x20,MON,1,17,5x5,MON,1,5
S,NZ,2008,WCPFC,1607,1x1,MON,325,66,5x5,MON,1,258,...,...,...,0
S,NZ,2009,WCPFC,1336,1x1,MON,297,89,5x5,MON,1,2547,10x20,MON,1,448
S,NZ,2010,WCPFC,560,1x1,MON,203,45,5x5,MON,1,190,...,...,...,0
S,NZ,2011,WCPFC,428,1x1,MON,140,49,5x5,MON,1,273,...,...,...,0
S,NZ,2012,WCPFC,455,1x1,MON,112,77,5x5,MON,1,148,10x20,MON,1,107
S,NZ,2013,WCPFC,457,1x1,MON,117,49,5x5,MON,1,316,...,...,...,0
S,NZ,2014,WCPFC,776,1x1,MON,150,90,5x5,MON,1,483,...,...,...,0
S,NZ,2015,WCPFC,241,1x1,MON,103,11,5x5,MON,1,10,...,...,...,0
S,NZ,2016,WCPFC,98,1x1,MON,17,11,5x5,MON,1,35,...,...,...,0
S,NZ,2017,WCPFC,129,1x1,MON,26,29,5x5,MON,1,133,...,...,...,0
S,NZ,2018,WCPFC,124,1x1,MON,29,8,5x5,MON,1,43,...,...,...,0
S,PA,1976,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,PA,1977,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,PA,1979,WCPFC,0,...,...,0,0,5x5,MON,1,171,...,...,...,0
S,PA,1980,WCPFC,0,...,...,0,0,5x5,MON,1,51,...,...,...,0
S,PA,1981,WCPFC,0,...,...,0,0,5x5,MON,1,152,...,...,...,0
S,PA,1982,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,PA,1983,WCPFC,0,...,...,0,0,5x5,MON,1,132,...,...,...,0
S,PA,1988,WCPFC,0,...,...,0,0,5x5,MON,1,102,...,...,...,0
S,PA,2000,WCPFC,0,...,...,0,0,5x5,MON,1,109,...,...,...,0
S,PA,2001,WCPFC,0,...,...,0,0,5x5,MON,1,184,...,...,...,0
S,PA,2002,WCPFC,0,...,...,0,0,5x5,MON,1,214,...,...,...,0
S,PA,2003,WCPFC,0,...,...,0,0,5x5,MON,1,370,...,...,...,0
S,PA,2004,WCPFC,0,...,...,0,0,5x5,MON,1,846,...,...,...,0
S,PA,2005,WCPFC,0,...,...,0,0,5x5,MON,1,1686,...,...,...,0
S,PA,2006,WCPFC,0,...,...,0,0,5x5,MON,1,2355,...,...,...,0
S,PA,2007,WCPFC,0,...,...,0,0,5x5,MON,1,1658,...,...,...,0
S,PA,2008,WCPFC,0,...,...,0,0,5x5,MON,1,1819,...,...,...,0
S,PA,2009,WCPFC,0,...,...,0,0,5x5,MON,1,1404,...,...,...,0
S,PA,2010,WCPFC,0,...,...,0,0,5x5,MON,1,1561,...,...,...,0
S,PA,2011,WCPFC,0,...,...,0,0,5x5,MON,1,955,...,...,...,0
S,PA,2012,WCPFC,0,...,...,0,0,5x5,MON,1,1101,...,...,...,0
S,PA,2013,WCPFC,0,...,...,0,0,5x5,MON,1,615,...,...,...,0
S,PA,2014,WCPFC,0,...,...,0,0,5x5,MON,1,1269,...,...,...,0
S,PG,1995,WCPFC,452,1x1,MON,338,0,5x5,MON,1,188,...,...,...,0
S,PG,1996,WCPFC,262,1x1,MON,255,0,5x5,MON,1,20,...,...,...,0
S,PG,1997,WCPFC,1291,1x1,MON,362,46,5x5,MON,1,491,...,...,...,0
S,PG,1998,WCPFC,2722,1x1,MON,418,172,5x5,MON,1,479,...,...,...,0
S,PG,1999,WCPFC,2020,1x1,MON,577,27,5x5,MON,1,438,...,...,...,0
S,PG,2000,WCPFC,2730,1x1,MON,855,49,5x5,MON,1,1427,10x20,MON,1,53
S,PG,2001,WCPFC,3976,1x1,MON,1087,135,5x5,MON,1,1799,10x20,MON,1,111
S,PG,2002,WCPFC,8810,1x1,MON,1138,93,5x5,MON,1,2780,...,...,...,0
S,PG,2003,WCPFC,7456,1x1,MON,1488,83,5x5,MON,1,2652,10x20,MON,1,15
S,PG,2004,WCPFC,10976,1x1,MON,1963,119,5x5,MON,1,4538,10x20,MON,1,127
S,PG,2005,WCPFC,10347,1x1,MON,2213,293,5x5,MON,1,5279,10x20,MON,1,31
S,PG,2006,WCPFC,9823,1x1,MON,2087,111,5x5,MON,1,4856,10x20,MON,1,48
S,PG,2007,WCPFC,7890,1x1,MON,2000,112,5x5,MON,1,2588,...,...,...,0
S,PG,2008,WCPFC,7236,1x1,MON,1773,107,5x5,MON,1,2603,10x20,MON,1,20
S,PG,2009,WCPFC,7386,1x1,MON,1923,246,5x5,MON,1,4106,10x20,MON,1,28
S,PG,2010,WCPFC,6052,1x1,MON,1367,159,5x5,MON,1,4534,10x20,MON,1,14
S,PG,2011,WCPFC,5605,1x1,MON,1779,154,5x5,MON,1,5479,...,...,...,0
S,PG,2012,WCPFC,7092,1x1,MON,2117,360,5x5,MON,1,8184,10x20,MON,1,44
S,PG,2013,WCPFC,7404,1x1,MON,1957,322,5x5,MON,1,5695,10x20,MON,1,94
S,PG,2014,WCPFC,7347,1x1,MON,1636,399,5x5,MON,1,4917,10x20,MON,1,29
S,PG,2015,WCPFC,6674,1x1,MON,1409,399,5x5,MON,1,4668,10x20,MON,1,47
S,PG,2016,WCPFC,11668,1x1,MON,1428,551,5x5,MON,1,6506,...,...,...,0
S,PG,2017,WCPFC,8956,1x1,MON,2300,758,5x5,MON,1,7636,...,...,...,0
S,PG,2018,WCPFC,7821,1x1,MON,2007,659,5x5,MON,1,7008,...,...,...,0
S,PG,2019,WCPFC,4220,1x1,MON,1168,263,5x5,MON,1,2927,...,...,...,0
S,PG,2020,WCPFC,2870,1x1,MON,1251,228,5x5,MON,1,1499,...,...,...,0
S,PG,2021,WCPFC,3447,1x1,MON,1381,353,5x5,MON,1,1913,...,...,...,0
S,PG,2022,WCPFC,2271,1x1,MON,1081,298,5x5,MON,1,884,...,...,...,0
S,PG,2023,WCPFC,2706,1x1,MON,1130,350,5x5,MON,1,711,...,...,...,0
S,PH,1982,WCPFC,1950,1x1,MON,778,0,10x10,MON,1,120,...,...,...,0
S,PH,1983,WCPFC,2198,1x1,MON,720,0,10x10,MON,1,46,...,...,...,0
S,PH,1984,WCPFC,2285,1x1,MON,775,0,10x10,MON,1,277,...,...,...,0
S,PH,1985,WCPFC,2687,1x1,MON,704,0,10x10,MON,1,36,...,...,...,0
S,PH,1986,WCPFC,2759,1x1,MON,906,0,10x10,MON,1,3,...,...,...,0
S,PH,1987,WCPFC,2903,1x1,MON,1177,13,10x10,MON,1,178,...,...,...,0
S,PH,1992,WCPFC,5356,1x1,MON,1603,86,5x5,MON,1,9,...,...,...,0
S,PH,1993,WCPFC,3992,1x1,MON,959,26,10x10,MON,1,1521,...,...,...,0
S,PH,1994,WCPFC,4096,1x1,MON,748,6,10x10,MON,1,2398,...,...,...,0
S,PH,1996,WCPFC,5210,1x1,MON,1189,15,5x5,MON,1,80,...,...,...,0
S,PH,1997,WCPFC,8145,1x1,MON,1447,196,5x5,MON,1,2154,...,...,...,0
S,PH,1998,WCPFC,9208,1x1,MON,1298,63,5x5,MON,1,726,10x20,MON,1,61
S,PH,1999,WCPFC,5288,1x1,MON,1560,41,5x5,MON,1,615,10x20,MON,1,38
S,PH,2000,WCPFC,7359,1x1,MON,1701,240,5x5,MON,1,925,10x20,MON,1,113
S,PH,2001,WCPFC,6456,1x1,MON,1663,154,5x5,MON,1,729,10x20,MON,1,253
S,PH,2002,WCPFC,6314,1x1,MON,1647,161,5x5,MON,1,1879,10x20,MON,1,1083
S,PH,2003,WCPFC,6784,1x1,MON,1555,132,5x5,MON,1,981,...,...,...,0
S,PH,2004,WCPFC,9115,1x1,MON,1583,1231,5x5,MON,1,2270,...,...,...,0
S,PH,2005,WCPFC,9349,1x1,MON,1486,453,5x5,MON,1,6663,...,...,...,0
S,PH,2006,WCPFC,8979,1x1,MON,1445,385,5x5,MON,1,5736,...,...,...,0
S,PH,2007,WCPFC,7893,1x1,MON,1361,472,5x5,MON,1,3188,...,...,...,0
S,PH,2008,WCPFC,9021,1x1,MON,1513,679,5x5,MON,1,1531,...,...,...,0
S,PH,2009,WCPFC,6792,1x1,MON,1523,594,5x5,MON,1,2783,...,...,...,0
S,PH,2010,WCPFC,6743,1x1,MON,2287,223,5x5,MON,1,4884,...,...,...,0
S,PH,2011,WCPFC,2443,1x1,MON,2143,37,5x5,MON,1,3043,...,...,...,0
S,PH,2012,WCPFC,6147,1x1,MON,2773,195,5x5,MON,1,6995,...,...,...,0
S,PH,2013,WCPFC,4700,1x1,MON,2007,287,5x5,MON,1,8836,...,...,...,0
S,PH,2014,WCPFC,7212,1x1,MON,2308,166,5x5,MON,1,12313,...,...,...,0
S,PH,2015,WCPFC,5091,1x1,MON,2185,449,5x5,MON,1,14893,...,...,...,0
S,PH,2016,WCPFC,3746,1x1,MON,1931,155,5x5,MON,1,11673,...,...,...,0
S,PH,2017,WCPFC,2610,1x1,MON,1942,24,5x5,MON,1,11734,...,...,...,0
S,PH,2018,WCPFC,2541,1x1,MON,2299,8,5x5,MON,1,13888,...,...,...,0
S,PH,2019,WCPFC,2938,1x1,MON,1374,159,5x5,MON,1,15366,...,...,...,0
S,PH,2020,WCPFC,1404,1x1,MON,1638,30,5x5,MON,1,10492,...,...,...,0
S,PH,2021,WCPFC,668,1x1,MON,336,12,5x5,MON,1,7873,...,...,...,0
S,PH,2022,WCPFC,454,1x1,MON,336,34,5x5,MON,1,8668,...,...,...,0
S,PH,2023,WCPFC,2395,1x1,MON,1528,11,5x5,MON,1,10923,...,...,...,0
S,PT,1981,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,SB,1998,WCPFC,939,1x1,MON,196,2,5x5,MON,1,17,...,...,...,0
S,SB,1999,WCPFC,802,1x1,MON,261,7,5x5,MON,1,61,...,...,...,0
S,SB,2000,WCPFC,350,1x1,MON,95,5,5x5,MON,1,62,...,...,...,0
S,SB,2002,WCPFC,248,1x1,MON,113,4,5x5,MON,1,462,...,...,...,0
S,SB,2003,WCPFC,484,1x1,MON,86,1,5x5,MON,1,202,...,...,...,0
S,SB,2004,WCPFC,501,1x1,MON,78,1,5x5,MON,1,150,...,...,...,0
S,SB,2005,WCPFC,501,1x1,MON,114,3,5x5,MON,1,100,...,...,...,0
S,SB,2006,WCPFC,487,1x1,MON,212,7,5x5,MON,1,49,...,...,...,0
S,SB,2007,WCPFC,482,1x1,MON,173,5,5x5,MON,1,1,...,...,...,0
S,SB,2008,WCPFC,171,1x1,MON,159,19,5x5,MON,1,100,...,...,...,0
S,SB,2010,WCPFC,299,1x1,MON,182,5,5x5,MON,1,29,...,...,...,0
S,SB,2011,WCPFC,490,1x1,MON,268,13,5x5,MON,1,531,...,...,...,0
S,SB,2012,WCPFC,407,1x1,MON,210,27,5x5,MON,1,426,...,...,...,0
S,SB,2013,WCPFC,492,1x1,MON,266,41,5x5,MON,1,205,...,...,...,0
S,SB,2014,WCPFC,551,1x1,MON,237,21,5x5,MON,1,236,...,...,...,0
S,SB,2015,WCPFC,275,1x1,MON,228,10,5x5,MON,1,70,...,...,...,0
S,SB,2016,WCPFC,870,1x1,MON,346,13,5x5,MON,1,685,...,...,...,0
S,SB,2017,WCPFC,668,1x1,MON,383,23,5x5,MON,1,677,...,...,...,0
S,SB,2018,WCPFC,790,1x1,MON,355,32,5x5,MON,1,375,...,...,...,0
S,SB,2019,WCPFC,533,1x1,MON,297,30,5x5,MON,1,393,...,...,...,0
S,SB,2020,WCPFC,308,1x1,MON,279,45,5x5,MON,1,191,...,...,...,0
S,SB,2021,WCPFC,250,1x1,MON,392,67,5x5,MON,1,142,...,...,...,0
S,SB,2022,WCPFC,362,1x1,MON,346,155,5x5,MON,1,101,...,...,...,0
S,SB,2023,WCPFC,646,1x1,MON,418,201,5x5,MON,1,373,...,...,...,0
S,SN,1976,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,SU,1994,WCPFC,0,1x1,MON,191,0,5x5,MON,1,1,...,...,...,0
S,SV,1982,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,SV,2001,WCPFC,156,1x1,MON,8,7,5x5,MON,1,301,...,...,...,0
S,SV,2002,WCPFC,348,1x1,MON,19,23,5x5,MON,1,475,...,...,...,0
S,SV,2003,WCPFC,18,1x1,MON,1,1,5x5,MON,1,276,...,...,...,0
S,SV,2004,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,SV,2008,WCPFC,1742,1x1,MON,106,78,5x5,MON,1,50,...,...,...,0
S,SV,2009,WCPFC,1688,1x1,MON,110,115,10x20,MON,1,1663,5x5,MON,1,710
S,SV,2010,WCPFC,1158,1x1,MON,109,93,5x5,MON,1,1160,10x20,MON,1,847
S,SV,2011,WCPFC,2282,1x1,MON,133,145,5x5,MON,1,1106,10x20,MON,1,848
S,SV,2012,WCPFC,2496,1x1,MON,171,178,10x20,MON,1,667,5x5,MON,1,96
S,SV,2013,WCPFC,1860,1x1,MON,219,238,5x5,MON,1,593,10x20,MON,1,304
S,SV,2014,WCPFC,2416,1x1,MON,94,73,5x5,MON,1,891,10x20,MON,1,552
S,SV,2015,WCPFC,1876,1x1,MON,87,131,5x5,MON,1,614,...,...,...,0
S,SV,2016,WCPFC,1007,1x1,MON,79,54,5x5,MON,1,367,...,...,...,0
S,SV,2017,WCPFC,807,1x1,MON,41,46,5x5,MON,1,438,...,...,...,0
S,SV,2018,WCPFC,600,1x1,MON,56,57,5x5,MON,1,134,...,...,...,0
S,SV,2019,WCPFC,417,1x1,MON,33,71,5x5,MON,1,712,...,...,...,0
S,SV,2020,WCPFC,757,1x1,MON,54,165,5x5,MON,1,184,...,...,...,0
S,TV,2009,WCPFC,68,1x1,MON,48,1,5x5,MON,1,73,10x20,MON,1,29
S,TV,2010,WCPFC,263,1x1,MON,54,6,5x5,MON,1,217,...,...,...,0
S,TV,2011,WCPFC,152,1x1,MON,66,9,5x5,MON,1,16,...,...,...,0
S,TV,2012,WCPFC,336,1x1,MON,68,24,5x5,MON,1,153,...,...,...,0
S,TV,2013,WCPFC,230,1x1,MON,74,23,5x5,MON,1,66,...,...,...,0
S,TV,2014,WCPFC,105,1x1,MON,45,8,5x5,MON,1,25,...,...,...,0
S,TV,2015,WCPFC,20,1x1,MON,32,0,5x5,MON,1,1,...,...,...,0
S,TV,2016,WCPFC,277,1x1,MON,34,0,5x5,MON,1,246,...,...,...,0
S,TV,2017,WCPFC,228,1x1,MON,43,8,5x5,MON,1,133,...,...,...,0
S,TV,2018,WCPFC,919,1x1,MON,81,34,5x5,MON,1,803,...,...,...,0
S,TV,2019,WCPFC,113,1x1,MON,26,3,5x5,MON,1,46,...,...,...,0
S,TV,2020,WCPFC,614,1x1,MON,111,45,5x5,MON,1,296,...,...,...,0
S,TV,2022,WCPFC,1102,1x1,MON,575,158,5x5,MON,1,7,...,...,...,0
S,TV,2023,WCPFC,853,1x1,MON,235,97,5x5,MON,1,140,...,...,...,0
S,TW,1992,WCPFC,16749,1x1,MON,1920,0,5x5,MON,1,1,...,...,...,0
S,TW,1993,WCPFC,9699,1x1,MON,1560,0,5x5,MON,1,268,...,...,...,0
S,TW,1994,WCPFC,10359,1x1,MON,1670,0,5x5,MON,1,642,...,...,...,0
